device,timestamp,total_iops,total_throughput_mb_s,avg_latency_ms,util_pct,aqu_sz,saturation_score,latency_pressure,anomaly_flag,critical_flag,high_flag
nvme0n1,2026-04-03 03:37:56.457349+00:00,745.3616985252434,11.170312736669622,1.5945148662221678,44.28008105655163,0.1237989972421596,5.481829632602639,0.19739934152602065,0,0,0
nvme0n1,2026-04-03 03:42:37.866214+00:00,545.7332166556099,10.318336738320212,1.2841828620149964,21.933740054879205,0.136384876532355,2.99143042927747,0.17514312108088156,0,0,0
nvme0n1,2026-04-03 03:47:54.198432+00:00,553.1593373515633,11.2914688295783,1.8297660893561853,33.263163188375415,0.1589224562066571,5.286263595099481,0.2907909212041346,0,0,0
nvme0n1,2026-04-03 03:52:11.842946+00:00,752.9364953846601,9.984272074399511,1.2572352136812368,45.22662415508103,0.1085047832045227,4.907305049019497,0.13641603429757437,0,0,0
nvme0n1,2026-04-03 03:57:14.560474+00:00,660.509177981904,11.11501328619698,1.3596251344010255,32.74542657525627,0.1817052124104641,5.950014691328197,0.24705097384494415,0,0,0
nvme0n1,2026-04-03 04:02:04.972347+00:00,669.8018430893504,14.44235166417838,1.7369401297821443,53.312420900775855,0.1341662146299252,7.1527257050144035,0.2330386822516813,0,0,0
nvme0n1,2026-04-03 04:07:08.280623+00:00,572.4128982291218,14.964545295127735,1.3633971652721755,28.5978277381315,0.1729821128560021,4.94691266523397,0.2358433223106648,0,0,0
nvme0n1,2026-04-03 04:12:43.239319+00:00,725.2123566964572,14.64505131015025,1.1094757958547732,32.51238020455921,0.109096377890935,3.5469829169303457,0.12103979068541819,0,0,0
nvme0n1,2026-04-03 04:17:43.978284+00:00,774.7149374821154,11.80006977551099,1.6157878638919794,35.78791676429292,0.1641063985335357,5.873026131206058,0.2651611271375075,0,0,0
nvme0n1,2026-04-03 04:22:20.902013+00:00,699.0757708139047,16.02160511025869,1.5011204094631312,38.34864270086922,0.1830979785770367,7.021558959702187,0.27485211257343295,0,0,0
nvme0n1,2026-04-03 04:27:41.973428+00:00,515.784785637756,13.34953199109482,1.4827792089045886,39.2144915018193,0.1476793080056157,5.791168968780773,0.21897580749614395,0,0,0
nvme0n1,2026-04-03 04:32:44.675183+00:00,728.1662955663553,12.333633624592991,1.147907098757194,31.575568176688243,0.1712708634597617,5.407974825853969,0.19660303997573456,0,0,0
nvme0n1,2026-04-03 04:37:20.655176+00:00,789.9101579114431,14.331468932964015,1.585955872942929,47.32248191074335,0.1687794985145819,7.987064765360636,0.2676768369015635,0,0,0
nvme0n1,2026-04-03 04:42:36.637687+00:00,521.6856111709017,13.242930577236352,1.4171001840198532,34.50650080219815,0.1517955811767613,5.237934343646049,0.21510954601898902,0,0,0
nvme0n1,2026-04-03 04:46:59.609699+00:00,654.485698847601,12.504414755693253,1.5889259315033002,45.70848691422823,0.1171708215434597,5.355700963248599,0.18617575676594866,0,0,0
nvme0n1,2026-04-03 04:51:57.170323+00:00,610.2912208068536,16.649279834592782,1.2939579180551708,35.82416736794906,0.1445478849078282,5.178307621621075,0.18703888021461182,0,0,0
nvme0n1,2026-04-03 04:57:28.043586+00:00,805.2462194095609,14.49206385952788,1.0884879231128304,42.63678643800868,0.1723533517666153,7.348593051148161,0.18760454190597814,0,0,0
nvme0n1,2026-04-03 05:02:55.242980+00:00,824.3280126627847,16.63249413350494,1.6707024137840132,42.7381020932627,0.1317591287785973,5.631135097459039,0.22013029448848115,0,0,0
nvme0n1,2026-04-03 05:07:20.094196+00:00,628.4537096331758,12.163478880658465,1.7676828973904715,53.9531581480814,0.1525377586426025,8.229893815598203,0.269638387158804,0,0,0
nvme0n1,2026-04-03 05:12:34.487380+00:00,602.7288670941056,16.366758530146825,1.553951204979497,35.79953513641062,0.1552644045195074,5.558393505029977,0.24127330849351258,0,0,0
nvme0n1,2026-04-03 05:17:03.772345+00:00,768.3612225781226,19.140062840709184,1.39919732124367,46.27964797063145,0.1200310626150285,5.5549953233643405,0.16794714127697907,0,0,0
nvme0n1,2026-04-03 05:22:35.248199+00:00,779.894184092047,16.05139196137169,2.0062612738444665,43.641360293344775,0.1528499674516714,6.670580500384413,0.3066569704066755,0,0,0
nvme0n1,2026-04-03 05:27:50.978614+00:00,836.3017392751975,14.156121583979392,1.6064690976903808,61.17218538593606,0.1554726548263638,9.510602063481974,0.2497620155144367,0,0,0
nvme0n1,2026-04-03 05:32:44.178158+00:00,754.4184008846241,15.214855708773179,1.572375879781495,41.22189253493475,0.143463369042063,5.913831581351606,0.2255783411139311,0,0,0
nvme0n1,2026-04-03 05:37:56.224556+00:00,737.7339176943917,19.180838649659112,1.467578673548715,31.672905197818466,0.1079936121238959,3.4204714387701336,0.15848912203252158,0,0,0
nvme0n1,2026-04-03 05:42:39.942625+00:00,910.5234963538857,10.34884297015877,1.5973365042682084,45.762172085769926,0.1869814162749367,8.556675748414635,0.29867224183572605,0,0,0
nvme0n1,2026-04-03 05:47:25.825223+00:00,699.9057042631275,15.268540396273893,1.5534753823523417,47.77953784402975,0.1238155484777886,5.9158496841738,0.19234440651269755,0,0,0
nvme0n1,2026-04-03 05:52:29.872672+00:00,789.6491524245595,15.294105612939688,1.5406345850777126,29.17491339109652,0.1249497388829805,3.6453978101510813,0.19250188911954919,0,0,0
nvme0n1,2026-04-03 05:57:16.660449+00:00,710.5487607256118,17.030036996431658,1.5176235880628002,38.29578564069344,0.1503451485267893,5.757585580100139,0.2281673437550606,0,0,0
nvme0n1,2026-04-03 06:02:35.516261+00:00,948.9639024118696,16.3195105899294,1.578076215777151,44.11372800525215,0.1925849334909514,8.495639373929405,0.30391370305909493,0,0,0
nvme0n1,2026-04-03 06:07:04.425337+00:00,929.6893164685963,15.663003946672774,1.4208649261922008,52.41663258343527,0.1594562661898153,8.358160517998,0.22656581589067584,0,0,0
nvme0n1,2026-04-03 06:12:06.812167+00:00,789.6074379683079,17.982951791995312,1.5067236688476195,45.80674240266741,0.216619759155361,9.922645506957476,0.32638611825945324,0,0,0
nvme0n1,2026-04-03 06:17:46.334373+00:00,626.9111240535341,21.10950212173031,1.3305154667837966,46.53432792461701,0.1660730121984419,7.728096009071216,0.22096271134540107,0,0,0
nvme0n1,2026-04-03 06:22:45.533872+00:00,692.2432696875396,14.325054182992144,1.5918592723294092,48.32167831970404,0.1861933018421227,8.997172836898612,0.2963935339830115,0,0,0
nvme0n1,2026-04-03 06:27:40.955117+00:00,978.9849764023031,11.012365282549595,1.3134851912023233,42.753090474018535,0.1754168971688496,7.499614475331432,0.2304074967179447,0,0,0
nvme0n1,2026-04-03 06:32:49.492704+00:00,958.9660670351583,18.636742324361556,1.549856029002546,41.87453221044479,0.1632791527082247,6.83723813937469,0.25305917923526944,0,0,0
nvme0n1,2026-04-03 06:37:28.289966+00:00,864.7774848515969,15.957852898055908,1.664964075176471,42.10664337405528,0.1858343236725075,7.824859593537032,0.30940747284944137,0,0,0
nvme0n1,2026-04-03 06:42:04.330022+00:00,858.5341997293042,15.539984200387597,1.4152822206286955,45.600297565829926,0.1787088673749952,8.149177529952217,0.25292348266452225,0,0,0
nvme0n1,2026-04-03 06:47:05.561445+00:00,713.5104755884325,16.92459022684426,1.567895294199448,54.09538037020046,0.1830920508279652,9.904434132298853,0.28706916489849277,0,0,0
nvme0n1,2026-04-03 06:52:32.741664+00:00,847.9787328238065,16.13382147474896,1.2286600464891058,60.09352312978129,0.1890643667788923,11.361543898044816,0.23229583367598716,0,0,0
nvme0n1,2026-04-03 06:57:37.186740+00:00,935.3932335064484,17.06484393257752,1.4665337393110522,46.86972093195716,0.1382835848422265,6.481313031025778,0.20279754276400758,0,0,0
nvme0n1,2026-04-03 07:02:38.685271+00:00,882.5786796805555,18.57527202754265,1.409137584021091,48.78427093930463,0.2276032633801331,11.103459267406325,0.3207243126747968,0,0,0
nvme0n1,2026-04-03 07:07:42.606236+00:00,1228.589506747646,17.74961270780053,1.3757861620007172,59.49382845182467,0.2084169492845968,12.399522227190445,0.28673715475215356,0,0,0
nvme0n1,2026-04-03 07:12:37.875905+00:00,960.7116670836797,10.166322960830179,1.286503193292134,51.86597339493854,0.2652663496882089,13.758297435501106,0.3412660059468286,0,0,0
nvme0n1,2026-04-03 07:17:50.915558+00:00,1001.2960106289215,16.427836055342873,1.7955377318745136,41.623353308552,0.2002151347612303,8.333625291886039,0.3594938289561295,0,0,0
nvme0n1,2026-04-03 07:22:21.062055+00:00,953.7747678111849,20.93921464688774,1.7306196251190578,53.07854637400699,0.1616170067167642,8.578395785843968,0.27969756357703074,0,0,0
nvme0n1,2026-04-03 07:27:04.531545+00:00,1084.46270613754,15.505484177742341,1.4041460568114346,49.964312919107954,0.1609604943956985,8.042280509601003,0.22601204350813908,0,0,0
nvme0n1,2026-04-03 07:31:58.765007+00:00,986.4435756472352,18.11997288894053,1.4964288220860904,68.07577197843288,0.1767480166933871,12.032257682059269,0.26449082642653793,0,0,0
nvme0n1,2026-04-03 07:37:09.449566+00:00,1039.5087079417137,20.333727569748604,1.4268475956596596,63.8557528273398,0.2380212707473331,15.199027432491027,0.3396200778816891,0,0,0
nvme0n1,2026-04-03 07:42:24.121492+00:00,1211.4616122219281,15.979766001149418,1.4006632943311743,46.9083659988736,0.2084265687215697,9.77694976948077,0.2919354443716967,0,0,0
nvme0n1,2026-04-03 07:47:17.359578+00:00,1116.6113334800682,18.389644824127263,1.5961870734330528,67.17526184765354,0.2767364678062842,18.589844687681886,0.441723172659913,0,0,0
nvme0n1,2026-04-03 07:52:48.817035+00:00,1158.1458933768854,16.193915729881383,1.4102645796087045,61.83003599376987,0.2105138839782428,13.016081023563046,0.2968802740903722,0,0,0
nvme0n1,2026-04-03 07:57:38.100127+00:00,901.4878690975811,21.177321695657014,1.4321608624526851,59.63015190426824,0.2344450561709521,13.979994312678574,0.335763033843559,0,0,0
nvme0n1,2026-04-03 08:02:53.255775+00:00,1653.329584991458,26.29816132896226,1.6527846723999184,64.97952737089916,0.2750816407267122,17.874675002833246,0.4546507194517311,0,0,0
nvme0n1,2026-04-03 08:07:32.724309+00:00,938.5649824719628,20.892226152447165,2.1995266898014365,62.586077621352906,0.2031271124125812,12.712929224455085,0.44678350517376897,0,0,0
nvme0n1,2026-04-03 08:12:39.040910+00:00,1250.249054496722,23.959663800430874,1.4055223965836778,59.31903468711117,0.2894869763390802,17.17208799092483,0.4068804287638665,0,0,0
nvme0n1,2026-04-03 08:17:26.582256+00:00,1440.4205702211689,26.92936955978874,1.5428980683542866,54.785208346643685,0.2119609099940864,11.612322615370212,0.3270340785964927,0,0,0
nvme0n1,2026-04-03 08:22:45.414875+00:00,1017.981970783816,27.448943777461867,1.3845184408536568,59.941375117725485,0.1943281978238237,11.648299401709382,0.2690509734649414,0,0,0
nvme0n1,2026-04-03 08:27:52.947988+00:00,1659.2683198933084,24.467962837669216,1.8900449049166916,68.39731009653573,0.2316240713864901,15.842463436443893,0.4377798959800957,0,0,0
nvme0n1,2026-04-03 08:32:36.952079+00:00,1138.0559725243681,23.453503267158748,1.3057849568464468,55.78828869965372,0.2815470956832535,15.707030656526374,0.36763996218699957,0,0,0
nvme0n1,2026-04-03 08:37:41.964567+00:00,1509.2876424707938,20.376357648169837,1.706892298100006,64.52310195850279,0.190562458489938,12.295680938609225,0.3252695927034773,0,0,0
nvme0n1,2026-04-03 08:42:24.894362+00:00,1164.0028887137485,16.510714410540995,1.7853656179601158,48.72003646983314,0.2635180692781012,12.838609945689106,0.4704761006003537,0,0,0
nvme0n1,2026-04-03 08:47:13.058566+00:00,959.95483255779,27.963714513206803,1.6209599055887618,54.808683840595904,0.2701450836999656,14.806296483602733,0.4378943493695644,0,0,0
nvme0n1,2026-04-03 08:52:09.083471+00:00,1278.231237920635,22.048319095906066,1.3006453871163446,69.22047915045329,0.2822295544699796,19.536064990830944,0.3670805681292801,0,0,0
nvme0n1,2026-04-03 08:57:27.022519+00:00,1100.717155439468,24.503128202434155,1.6519975196416228,58.08007964091359,0.2823783746103845,16.400558486242865,0.4664883744567882,0,0,0
nvme0n1,2026-04-03 09:02:56.361413+00:00,1034.9921118580621,20.578743413221545,1.461836607491291,84.24024728218455,0.3329437196352304,28.047261273122135,0.48670931759709674,1,0,0
nvme0n1,2026-04-03 09:07:13.566505+00:00,1285.0447505394884,28.481830734830826,1.7606141335763072,83.44665668475744,0.2793819507608884,23.31348972906166,0.49188381117574004,1,0,0
nvme0n1,2026-04-03 09:12:16.929651+00:00,1342.9585824987992,27.98045466503943,1.5951874280189797,67.57444848849278,0.2496588859505615,16.87056152836071,0.39825271616156,1,0,0
nvme0n1,2026-04-03 09:17:13.885481+00:00,1503.2719299772793,22.852485768655907,1.2464016318300002,91.04273866696772,0.3268670317207888,29.75886974780322,0.4074076017282196,1,0,0
nvme0n1,2026-04-03 09:22:51.100157+00:00,1706.2501111944252,25.404565772776234,1.289790868749381,68.19302316682811,0.3061271217238182,20.87573390370674,0.394839966275911,1,0,0
nvme0n1,2026-04-03 09:27:47.846179+00:00,1301.7020375894513,32.84339837023031,1.5881092443020828,65.9186049408876,0.2729417339600269,17.99193833279186,0.4334612908577585,0,0,0
nvme0n1,2026-04-03 09:32:53.150531+00:00,1514.9995093454827,26.89303722245861,1.5911880224884813,74.08350111815619,0.3373504980492109,24.992105999439264,0.5367880718764282,1,0,0
nvme0n1,2026-04-03 09:37:08.966906+00:00,1824.1395745816658,22.860064982748444,2.01766670973856,84.03283299484488,0.2925602565860564,24.584667182625044,0.5902890903062573,1,0,0
nvme0n1,2026-04-03 09:42:14.376297+00:00,1200.0961656526183,26.62284190509433,1.8408093266150791,75.1301825401813,0.2684334746739726,20.167455952150693,0.4941348437555414,1,0,0
nvme0n1,2026-04-03 09:47:31.061061+00:00,1183.378709142946,26.97259461543895,1.5775535881873899,74.72232274112486,0.2918835746413364,21.810218667183147,0.4604619805084021,1,0,0
nvme0n1,2026-04-03 09:52:19.077284+00:00,1239.314467466051,20.828944632399597,1.805772894751587,82.48039958393673,0.3027819764680389,24.973578405897975,0.5467554861252975,1,0,0
nvme0n1,2026-04-03 09:57:10.064253+00:00,1482.664810489284,27.89080779479567,1.6062987141611773,72.93233036648354,0.3430440272769494,25.019000327611465,0.5510311799156357,1,0,0
nvme0n1,2026-04-03 10:02:03.247655+00:00,1573.1187126966915,31.25735236855792,1.7118406934898782,72.53950448476476,0.3586610997406333,26.017098453146332,0.6139706657078481,0,0,0
nvme0n1,2026-04-03 10:07:43.883125+00:00,1297.3205655017196,24.065680704585297,1.3778464530376562,85.30550240959616,0.42922008607863,36.61483508722764,0.5913993731759578,1,0,0
nvme0n1,2026-04-03 10:12:42.091466+00:00,1941.1773596207418,34.57854183516049,1.70945850913294,100.0,0.3104031344075463,31.04031344075463,0.5306212793745156,1,0,0
nvme0n1,2026-04-03 10:17:37.926329+00:00,1673.138948344348,31.399797059485895,1.3838197131090053,95.41310577033748,0.2594559673992602,24.755499660210845,0.35904028237086366,1,0,0
nvme0n1,2026-04-03 10:22:30.436031+00:00,1577.687639889169,31.980373508739206,1.5486142145849284,90.94382520738728,0.318745585638763,28.987942825957955,0.493613944756386,1,0,0
nvme0n1,2026-04-03 10:27:29.174512+00:00,1191.9697537655927,31.889289183511604,1.5440208908179298,94.02520385299742,0.2823398761164876,26.547064407682782,0.4359386670348031,1,0,0
nvme0n1,2026-04-03 10:32:16.862176+00:00,1950.2651191562159,28.950571068639896,1.7179841706061165,92.2274715257354,0.281315136929496,25.944983780923447,0.48329495219676627,1,0,0
nvme0n1,2026-04-03 10:37:47.654837+00:00,1639.9716415417847,32.416652160370546,1.8303155956708022,85.05471201483051,0.3539661078153719,30.106485363246907,0.6478696874733678,1,0,0
nvme0n1,2026-04-03 10:42:11.943694+00:00,1837.8683026852418,31.904974233984827,1.4575182318541213,92.71281440977924,0.3218316950998985,29.83792221898155,0.46907556319661875,1,0,0
nvme0n1,2026-04-03 10:47:45.870787+00:00,1580.5708358275008,31.30590137588996,1.3958979813296553,95.94571113685564,0.3560756854517166,34.16393485920827,0.49704533052262445,1,0,0
nvme0n1,2026-04-03 10:52:53.930416+00:00,1879.0999319826478,34.731734188425015,1.3555425512838144,100.0,0.3496960357289722,34.96960357289722,0.47402785644588685,1,0,0
nvme0n1,2026-04-03 10:57:55.088063+00:00,1794.3830316922467,34.86791663230379,1.8835394236848635,89.59153983818163,0.3821392069549486,34.236439983635414,0.7197742616353147,1,0,0
nvme0n1,2026-04-03 11:02:01.833638+00:00,1675.6927681179982,35.27121571007556,1.7108247443932736,100.0,0.4107180137779126,41.07180137779126,0.7026665409393104,1,0,0
nvme0n1,2026-04-03 11:07:29.831303+00:00,1495.8378991023583,46.5964657711331,1.3324596710891334,97.7600877397332,0.3793224296718439,37.08259400636823,0.505431839877276,1,0,0
nvme0n1,2026-04-03 11:12:54.214838+00:00,1510.5999951179688,37.17834068047706,1.5237356695385982,93.73241101014229,0.3212879745044061,30.11509647886311,0.4895579469461713,1,0,0
nvme0n1,2026-04-03 11:16:59.927901+00:00,1338.4845660417673,30.18862161173709,1.6259462499770136,98.4566377086362,0.3766099748099077,37.07975184731769,0.612347576246107,1,0,0
nvme0n1,2026-04-03 11:22:02.271403+00:00,1914.9897648289289,26.919982407327993,1.4421617647790492,88.73155589363569,0.4046850448018216,35.908333672151294,0.5836212983910837,1,0,0
nvme0n1,2026-04-03 11:27:47.596430+00:00,1766.3744181781465,39.53839010617419,1.585264599546147,96.54418702403528,0.422909985884926,40.82950077160642,0.6704242294179339,1,0,0
nvme0n1,2026-04-03 11:32:33.120744+00:00,2286.0463691723276,39.89101193314126,1.7776050863153008,91.75264966549028,0.3303152169448346,30.30729637951983,0.5871700097284801,1,0,0
nvme0n1,2026-04-03 11:37:17.012789+00:00,1950.471381001715,31.66527198005216,1.6839347221737802,100.0,0.3905956135728441,39.05956135728441,0.6577375160240845,1,0,0
nvme0n1,2026-04-03 11:42:41.227714+00:00,1640.5154739554878,39.537959413395626,1.508099447143108,100.0,0.3348168011397107,33.481680113971066,0.5049370326930216,1,0,0
nvme0n1,2026-04-03 11:47:09.552382+00:00,2187.9606232368906,37.58032078425438,2.008347897673928,100.0,0.3295243589287836,32.95243589287836,0.6617995534869715,1,0,0
nvme0n1,2026-04-03 11:52:43.095860+00:00,1070.5733802719976,35.37642010127831,1.6344807399710786,100.0,0.4014996579055229,40.14996579055229,0.6562434579515539,1,0,0
nvme0n1,2026-04-03 11:57:01.766806+00:00,1729.071030513353,35.057047485107624,1.842158251375793,98.34750352542116,0.2944788161200926,28.961256406532655,0.5424765809710035,1,0,0
nvme0n1,2026-04-03 12:02:54.682024+00:00,1496.048865451039,36.26255766730218,1.9051669491714636,90.80226818129854,0.4194069603744456,38.08310329302366,0.7990402791578594,1,0,0
nvme0n1,2026-04-03 12:07:06.190329+00:00,2267.4968878641207,34.21002432376825,1.1668814894986461,95.0458085971094,0.4326451346866436,41.12110666189734,0.504845599187493,1,0,0
nvme0n1,2026-04-03 12:12:20.496673+00:00,1361.314285058564,39.1766670352883,1.5664344279162663,100.0,0.3879587071911411,38.79587071911411,0.6077118755540895,1,0,1
nvme0n1,2026-04-03 12:17:34.016235+00:00,2632.3660519198424,36.760349405812136,1.5778555199195752,100.0,0.4626633559420903,46.26633559420903,0.7300159300377423,1,0,1
nvme0n1,2026-04-03 12:22:40.395301+00:00,1674.2180495006314,39.60894870523375,1.4116653410559334,100.0,0.3475655321038517,34.75655321038517,0.4906462154166708,1,0,0
nvme0n1,2026-04-03 12:27:50.100654+00:00,2085.7852564541054,37.0544101667133,1.3824380683098558,100.0,0.4222240679740812,42.22240679740812,0.583698624924018,1,0,0
nvme0n1,2026-04-03 12:32:37.825413+00:00,1764.4545706225892,29.545273411587473,1.6164906128366718,99.22782494129892,0.4356913183434068,43.23270186502331,0.7042909261965511,1,0,0
nvme0n1,2026-04-03 12:37:40.333214+00:00,1925.2912533603599,33.63813211209334,1.7591124739490251,100.0,0.5142100060959836,51.42100060959835,0.904553235952849,1,0,1
nvme0n1,2026-04-03 12:42:44.964641+00:00,1289.2007744976902,23.80648304148376,1.4199426496132517,100.0,0.3475829049321061,34.75829049321061,0.4935477909895657,1,0,0
nvme0n1,2026-04-03 12:47:36.275851+00:00,1967.7120839874908,32.42294084781547,1.515223487995153,100.0,0.3686258876830317,36.86258876830317,0.5585506033003929,1,0,0
nvme0n1,2026-04-03 12:52:29.705622+00:00,2166.717184704209,35.937100971867224,1.3178600686478492,100.0,0.3926012844093516,39.26012844093516,0.5173935556229419,1,0,0
nvme0n1,2026-04-03 12:57:32.655766+00:00,1709.4822930955984,46.890389634567285,1.3439727984918795,100.0,0.4920586671285257,49.20586671285257,0.6613134638829089,1,0,0
nvme0n1,2026-04-03 13:02:52.640037+00:00,1628.299810101119,30.826105804274164,1.591649514281335,97.27968635482604,0.3326647218362119,32.36151980154214,0.529485642929142,1,0,0
nvme0n1,2026-04-03 13:06:59.889219+00:00,2460.9136227081754,41.086777627981036,1.6688386394400763,100.0,0.3621104805583726,36.21104805583726,0.6043039617020267,1,0,0
nvme0n1,2026-04-03 13:12:24.156403+00:00,1819.2252294027535,38.102385301757884,1.2594705243207382,100.0,0.429596984654295,42.959698465429504,0.5410647395091531,1,0,0
nvme0n1,2026-04-03 13:17:47.749397+00:00,2306.5326849855637,38.12994515328498,1.6485530584277623,100.0,0.3826136104863927,38.26136104863927,0.6307588377634312,1,0,0
nvme0n1,2026-04-03 13:22:24.365016+00:00,2298.726809228696,30.18410235744244,2.0282326785437097,100.0,0.339954024116435,33.9954024116435,0.6895058609153898,1,0,0
nvme0n1,2026-04-03 13:27:44.140632+00:00,2097.518249909512,32.52582054618211,1.7203346632353012,100.0,0.4100823994527523,41.008239945275236,0.705478966561275,1,0,1
nvme0n1,2026-04-03 13:32:54.069240+00:00,1845.262354159246,37.84251191050336,1.2819675691957324,100.0,0.4160419443961815,41.60419443961815,0.5333522801410389,1,0,0
nvme0n1,2026-04-03 13:37:18.231377+00:00,1626.5493117776643,42.8367351618695,1.8421777695348351,100.0,0.4559589657039243,45.59589657039243,0.8399574704398657,1,0,0
nvme0n1,2026-04-03 13:42:45.083449+00:00,2062.6422762045854,47.18122418054453,1.5557825439423412,100.0,0.3742449113232833,37.42449113232833,0.5822437001960136,1,0,0
nvme0n1,2026-04-03 13:47:06.424092+00:00,1857.9662033427549,46.486041452495186,1.702306231010354,100.0,0.381258853024977,38.1258853024977,0.6490193211322791,1,0,0
nvme0n1,2026-04-03 13:52:53.030663+00:00,1887.306907658284,45.142210564967996,1.6369786085633007,100.0,0.5131260804755923,51.31260804755923,0.8399764172344752,1,0,1
nvme0n1,2026-04-03 13:57:37.211886+00:00,1757.5366027309828,44.316302460296114,1.8180058452408476,97.56489739909505,0.579443611905757,56.53335654414623,1.0534318734321355,1,0,1
nvme0n1,2026-04-03 14:02:25.132853+00:00,1587.4054002465987,34.650914178062294,1.6838215305620907,100.0,0.4264070583390149,42.640705833901485,0.7179933856148787,1,0,0
nvme0n1,2026-04-03 14:07:43.637968+00:00,2126.2780197629872,36.48546143381121,1.5168507358386278,100.0,0.4668344424809164,46.68344424809164,0.7081181675919936,1,0,0
nvme0n1,2026-04-03 14:12:34.319262+00:00,1698.4384342256194,30.789119937978406,1.9302115677603429,99.9336424068943,0.3165899910091173,31.637990951107007,0.6110856628829411,1,0,0
nvme0n1,2026-04-03 14:17:36.417417+00:00,1785.9710050364754,33.10257160138287,1.553839373953594,100.0,0.428560728390274,42.8560728390274,0.6659145339030396,1,0,0
nvme0n1,2026-04-03 14:22:26.210156+00:00,1801.435941067784,36.17779405107062,1.7550813491739734,100.0,0.3387807295583252,33.87807295583252,0.5945877399073685,1,0,0
nvme0n1,2026-04-03 14:27:46.652842+00:00,1942.3629123960804,35.80740451369179,1.7638592980309393,95.01256322372436,0.3418742168424857,32.482345642307926,0.603018016134664,1,0,0
nvme0n1,2026-04-03 14:32:06.188860+00:00,2027.4111217610343,37.91875643989297,1.8481423958025127,100.0,0.2870566424390668,28.705664243906682,0.5305215508883622,1,0,0
nvme0n1,2026-04-03 14:36:59.486740+00:00,1334.7121626380417,33.80569679937407,1.5390555621601725,100.0,0.4958860542498278,49.58860542498278,0.7631961899908585,1,0,0
nvme0n1,2026-04-03 14:42:54.973777+00:00,1696.296815419274,38.35631203568556,1.5934068146910831,100.0,0.4209192232271126,42.09192232271126,0.6706955587245584,1,0,1
nvme0n1,2026-04-03 14:47:07.800519+00:00,1813.2719370340337,38.64669663504696,1.7981606417784166,100.0,0.3046689499377413,30.46689499377413,0.5478437145500051,1,0,0
nvme0n1,2026-04-03 14:52:51.310468+00:00,1320.3028107446396,37.314462795368435,1.5673277270423183,100.0,0.4573792702375339,45.737927023753386,0.7168632120176682,1,0,0
nvme0n1,2026-04-03 14:57:15.820328+00:00,2264.3060536720154,35.98373066146222,2.1442941536526408,97.17784622048006,0.4255977607942093,41.35867375024033,0.9126067902786781,1,0,0
nvme0n1,2026-04-03 15:02:03.022309+00:00,1853.9460801190194,35.51048999487255,1.803727903165253,98.9845050022432,0.3901035506538844,38.614206861092256,0.703640659438251,1,0,0
nvme0n1,2026-04-03 15:07:55.009954+00:00,1375.1990026427104,47.21380488530116,1.620247022639519,100.0,0.3549746140125254,35.49746140125254,0.5751465614664067,1,0,0
nvme0n1,2026-04-03 15:12:46.360914+00:00,2220.07673708561,35.15511110425637,1.6250402084812285,92.7288973964825,0.4958864882151266,45.9830072860025,0.8058354821921336,1,0,0
nvme0n1,2026-04-03 15:17:46.822873+00:00,2351.5791797780657,44.79782580618007,1.7430714571571424,92.3482850216868,0.309311319022228,28.56436984949861,0.5391517315632728,1,0,0
nvme0n1,2026-04-03 15:22:11.974477+00:00,2407.4672175468154,28.585945342559597,1.5983027216806045,84.91678364352285,0.4516166280818877,38.349831496646985,0.7218200858194984,1,0,0
nvme0n1,2026-04-03 15:27:15.859020+00:00,1832.6561003679449,27.605509418236743,1.6579700310119962,100.0,0.338662476004993,33.8662476004993,0.5614922358445976,1,0,0
nvme0n1,2026-04-03 15:31:59.733212+00:00,1909.3866816977943,35.64363615549959,1.434969247474171,100.0,0.4130720445553973,41.30720445553973,0.5927456809282757,1,0,0
nvme0n1,2026-04-03 15:37:16.119786+00:00,1800.6483435696625,30.541172326844233,1.491980799987456,100.0,0.3834793035936408,38.34793035936408,0.5721437581542727,1,0,0
nvme0n1,2026-04-03 15:42:33.114339+00:00,1461.906444604299,40.274839322018934,1.4157319752135444,100.0,0.3920306558885608,39.20306558885608,0.5550103348053735,1,0,1
nvme0n1,2026-04-03 15:47:50.721222+00:00,2032.2992334488363,33.30579003920957,1.3721070262790604,93.88964789603496,0.3341763145304242,31.37569650645616,0.4585256691832363,1,0,0
nvme0n1,2026-04-03 15:52:46.641994+00:00,1463.3155851459087,25.2680537858227,1.3893803291074027,100.0,0.424921266101703,42.4921266101703,0.5903772485411184,1,0,0
nvme0n1,2026-04-03 15:57:34.289836+00:00,1561.0182986404584,28.07475681848578,1.752158263636801,95.806175978808,0.338822831949177,32.46131986336094,0.5936712249085736,1,0,0
nvme0n1,2026-04-03 16:02:00.214014+00:00,1406.3761199171804,26.006853872397738,1.8149375929659262,90.2459040901388,0.4634155442999904,41.821354764776395,0.841070292514819,1,0,0
nvme0n1,2026-04-03 16:07:20.901922+00:00,1536.6503724944055,38.20842538669439,1.5267129856861934,100.0,0.3516967598504235,35.169675985042346,0.5369400102874001,1,0,0
nvme0n1,2026-04-03 16:12:27.915526+00:00,2171.5583738092673,28.652605824758524,1.876414003031241,93.549050536233,0.3022868575770774,28.27864851591708,0.5672152924899384,1,0,0
nvme0n1,2026-04-03 16:17:00.390797+00:00,1943.9744510083328,22.913162857715257,1.4460824777205328,87.21376118374282,0.4628306688843286,40.36520342458979,0.6692913204253014,1,0,0
