device,timestamp,metric_name,detector_type,severity,anomaly_score,workload_pattern,root_cause_hint,util_pct,aqu_sz,avg_latency_ms,total_iops,saturation_score
nvme0n1,2026-03-30 08:42:14.874199+00:00,merge_efficiency,iqr,low,2.7339174033324585,balanced,merge_efficiency deviated from device baseline,20.994948110178573,0.1865014744323806,0.4355932155930283,293.4791133211784,3.9155887781796266
nvme0n1,2026-03-30 08:51:59.122214+00:00,merge_efficiency,iqr,low,2.6184518568136608,balanced,merge_efficiency deviated from device baseline,15.593383600456608,0.219395408216997,0.49734471605823727,389.8907896145133,3.4211167605064037
nvme0n1,2026-03-30 09:02:53.415447+00:00,merge_efficiency,iqr,low,2.5309100623115173,balanced,merge_efficiency deviated from device baseline,36.791219342270736,0.2182755947267241,0.5107944377520761,312.18418051205583,8.0306252826555
nvme0n1,2026-03-30 09:22:13.214232+00:00,merge_efficiency,iqr,low,2.769260087353918,balanced,merge_efficiency deviated from device baseline,6.931184287004058,0.3262675048412341,0.47002384685661575,360.6868820272226,2.2614202029155823
nvme0n1,2026-03-30 09:32:45.226379+00:00,merge_efficiency,iqr,low,2.458677658515314,balanced,merge_efficiency deviated from device baseline,28.33702741398177,0.2583665260496135,0.4296352865876846,334.042810321413,7.321339331523133
nvme0n1,2026-03-30 09:42:29.200868+00:00,merge_efficiency,zscore+iqr,low,3.024457624433681,balanced,merge_efficiency deviated from device baseline,11.812532377220505,0.2653879149954823,0.45438131076117666,393.9981949504372,3.134903338407178
nvme0n1,2026-03-30 09:47:04.608152+00:00,merge_efficiency,iqr,low,2.9893473405898625,balanced,merge_efficiency deviated from device baseline,25.997216798277957,0.2395009280944273,0.3843599575792476,419.6528090605549,6.226357551059607
nvme0n1,2026-03-30 10:12:43.315961+00:00,merge_efficiency,zscore+iqr,low,3.1059807100163637,balanced,merge_efficiency deviated from device baseline,36.47796692657501,0.3471210152130197,0.4222977921898569,353.96022315789253,12.662268912459671
nvme0n1,2026-03-30 10:22:24.474534+00:00,merge_efficiency,iqr,low,2.733433061957742,balanced,merge_efficiency deviated from device baseline,37.79089316013705,0.2989884958445001,0.5944347458098936,443.9998588182601,11.299042302569584
nvme0n1,2026-03-30 11:02:29.316133+00:00,merge_efficiency,zscore+iqr,low,3.3061875387681914,balanced,merge_efficiency deviated from device baseline,33.04055381896171,0.3697964095716836,0.5613895024240434,590.0313207541367,12.218278172512019
nvme0n1,2026-03-30 11:32:29.675512+00:00,merge_efficiency,zscore+iqr,low,3.6658381210947724,balanced,merge_efficiency deviated from device baseline,30.696973829452578,0.3643825008993813,0.5570835084749295,391.2719662050715,11.185440094018787
nvme0n1,2026-03-30 11:37:17.706877+00:00,merge_efficiency,iqr,low,2.979938648268654,balanced,merge_efficiency deviated from device baseline,37.688144560357344,0.2682992129148124,0.5123284778913495,478.07867400347516,10.111699521763544
nvme0n1,2026-03-30 11:57:34.090522+00:00,merge_efficiency,iqr,low,2.641943154185301,balanced,merge_efficiency deviated from device baseline,33.43270650293975,0.3681526515589698,0.46040396573109515,561.5637293109639,12.308339547850082
nvme0n1,2026-03-30 12:12:35.696722+00:00,merge_efficiency,iqr,low,2.2328380190681822,balanced,merge_efficiency deviated from device baseline,40.43642536442564,0.4246895080234086,0.5002564704480408,572.0349072158298,17.172925594243203
nvme0n1,2026-03-30 12:32:01.203720+00:00,merge_efficiency,iqr,low,2.334931124258643,balanced,merge_efficiency deviated from device baseline,19.877599838624725,0.4182232380031921,0.5362178131195263,654.3775429656496,8.313274168241362
nvme0n1,2026-03-30 12:37:22.018906+00:00,merge_efficiency,iqr,low,2.9277191390453545,balanced,merge_efficiency deviated from device baseline,22.1320176167046,0.3241961842104277,0.5338325302610023,565.1136782454612,7.175115660213596
nvme0n1,2026-03-30 12:42:34.010522+00:00,merge_efficiency,iqr,low,2.7047940174932346,balanced,merge_efficiency deviated from device baseline,25.16563757752465,0.3537421914860585,0.800200972591213,532.1598608447694,8.902147786817475
nvme0n1,2026-03-30 13:12:54.663474+00:00,merge_efficiency,iqr,low,2.569093453550345,balanced,merge_efficiency deviated from device baseline,16.343981561308933,0.4596986157761639,0.5858323856680109,432.3187295410281,7.513305700004862
nvme0n1,2026-03-30 13:22:14.621750+00:00,merge_efficiency,iqr,low,2.6649044543876297,balanced,merge_efficiency deviated from device baseline,62.44112902328549,0.4025414551242267,0.5898493224213074,629.0836177168994,25.135142936632924
nvme0n1,2026-03-30 13:37:35.840556+00:00,merge_efficiency,iqr,low,2.717446426560537,balanced,merge_efficiency deviated from device baseline,29.946428082784443,0.4308441663967867,0.4881784744198829,525.3906759360209,12.902243843888586
nvme0n1,2026-03-30 13:57:06.191211+00:00,merge_efficiency,iqr,low,2.2870752955558853,balanced,merge_efficiency deviated from device baseline,22.60847130873408,0.5340416375525022,0.5068007544765636,502.12658433137597,12.073865040275113
nvme0n1,2026-03-30 14:07:02.530352+00:00,merge_efficiency,iqr,low,2.21489801727311,balanced,merge_efficiency deviated from device baseline,29.914488233250548,0.3583542198174749,0.5480653687390507,545.0020514261148,10.719983092065533
nvme0n1,2026-03-30 14:12:23.960530+00:00,merge_efficiency,iqr,low,2.803441498962606,balanced,merge_efficiency deviated from device baseline,38.24683265347668,0.346960719063642,0.5544335720690511,571.9666873385838,13.270148559357052
nvme0n1,2026-03-30 14:37:54.825913+00:00,merge_efficiency,iqr,low,2.4242648384023164,balanced,merge_efficiency deviated from device baseline,28.025128380023595,0.3115935764930967,0.6012415064536614,567.569657519628,8.732449983609738
nvme0n1,2026-03-30 14:57:22.293966+00:00,merge_efficiency,iqr,low,2.9818643211314337,balanced,merge_efficiency deviated from device baseline,42.722452994825936,0.4906882429585148,0.6035908604346931,558.4237772194533,20.96340539490888
nvme0n1,2026-03-30 16:07:50.658427+00:00,merge_efficiency,iqr,low,2.911170836892861,balanced,merge_efficiency deviated from device baseline,21.326717556476357,0.3286484778020652,0.6137877960502355,431.2224061611829,7.0089932614505335
nvme0n1,2026-03-30 17:47:46.487482+00:00,merge_efficiency,zscore+iqr,low,3.1853471498362973,balanced,merge_efficiency deviated from device baseline,29.09500374605611,0.2995113359605753,0.5337334550094575,427.486241718693,8.714283441759209
nvme0n1,2026-03-30 18:46:56.919245+00:00,merge_efficiency,iqr,low,2.747568758895347,balanced,merge_efficiency deviated from device baseline,17.274003447995952,0.2848730175692414,0.7430569788753204,328.71269276759665,4.920897487732087
nvme0n1,2026-03-30 20:07:05.567245+00:00,merge_efficiency,iqr,low,2.1297924940876523,balanced,merge_efficiency deviated from device baseline,17.544888786880914,0.1696799959016164,0.716267305486892,336.76133358599753,2.977016657452269
nvme0n1,2026-03-30 20:31:58.841342+00:00,merge_efficiency,zscore+iqr,low,3.173222814390074,balanced,merge_efficiency deviated from device baseline,13.709994949796492,0.201607158828267,0.6836323859924976,254.57561041962944,2.7640331293783595
nvme0n1,2026-03-30 20:42:20.791471+00:00,merge_efficiency,iqr,low,2.661264805195244,balanced,merge_efficiency deviated from device baseline,27.9392850667816,0.2393731106149356,0.6793602163650229,254.8634638115723,6.687913574792931
nvme0n1,2026-03-30 21:27:56.081495+00:00,merge_efficiency,iqr,low,2.1693471971584155,balanced,merge_efficiency deviated from device baseline,26.73961071634743,0.1377195669113357,0.6106689071793421,234.04651694252334,3.6825676072330786
nvme0n1,2026-03-30 22:57:15.261470+00:00,merge_efficiency,zscore+iqr,low,3.3632879421009183,balanced,merge_efficiency deviated from device baseline,3.4539159053264186,0.1295810613962399,0.6247894844607248,204.0989560580024,0.44756208898555216
nvme0n1,2026-03-30 23:07:17.576610+00:00,merge_efficiency,iqr,low,2.719491378526644,balanced,merge_efficiency deviated from device baseline,4.97186628239041,0.1025831321519104,0.6223780492760198,149.33055599625504,0.5100296158880829
nvme0n1,2026-03-30 23:42:19.253432+00:00,merge_efficiency,iqr,low,2.2191539468950854,balanced,merge_efficiency deviated from device baseline,15.80379285133785,0.132080867570613,0.5526523880943398,283.51153935774727,2.087378670710955
nvme0n1,2026-03-31 01:12:31.901587+00:00,merge_efficiency,iqr,low,2.919548227009503,balanced,merge_efficiency deviated from device baseline,11.683805482289312,0.1301132677385363,0.7055007923291661,172.25613230073563,1.5202181109220874
nvme0n1,2026-03-31 02:12:14.176128+00:00,merge_efficiency,zscore+iqr,high,4.642576640087987,balanced,merge_efficiency deviated from device baseline,36.7232521322117,0.1307584730359677,0.7449035329496334,136.1728408035279,4.8018763737228465
nvme0n1,2026-03-31 02:37:44.052064+00:00,merge_efficiency,iqr,low,2.464994897801812,balanced,merge_efficiency deviated from device baseline,10.916660340174296,0.139802817965427,0.5240243241972735,229.52979213830946,1.5261798783277836
nvme0n1,2026-03-31 03:57:02.005307+00:00,merge_efficiency,iqr,low,2.170531233990501,balanced,merge_efficiency deviated from device baseline,20.45071745257797,0.1462292027640948,0.7492058040199479,197.91791563398368,2.990492109044236
nvme0n1,2026-03-31 04:57:46.566999+00:00,merge_efficiency,iqr,low,2.3498310620881866,balanced,merge_efficiency deviated from device baseline,24.466036897197537,0.1110632748888206,0.7834574837236263,291.9523665170777,2.7172781813534774
nvme0n1,2026-03-31 06:07:36.474802+00:00,merge_efficiency,iqr,low,2.507331440839237,balanced,merge_efficiency deviated from device baseline,10.529110077034357,0.1739297257244786,0.8322056807923207,282.79061229966106,1.8313252278214294
nvme0n1,2026-03-31 13:32:34.925341+00:00,merge_efficiency,iqr,low,2.846705710940667,balanced,merge_efficiency deviated from device baseline,49.18317407502542,0.3187610386675781,0.8570836904367459,601.2838127235427,15.677679653123402
nvme0n1,2026-03-31 15:57:40.229450+00:00,merge_efficiency,zscore+iqr,low,3.013923874028407,balanced,merge_efficiency deviated from device baseline,53.20709713225067,0.3496027961231083,0.883541317219781,577.9306257326705,18.60134993102865
nvme0n1,2026-04-01 00:52:03.346756+00:00,merge_efficiency,iqr,low,2.1298382341645206,balanced,merge_efficiency deviated from device baseline,30.953132704248382,0.1339359542291343,0.903189708275758,179.85622315441537,4.145737365124531
nvme0n1,2026-04-03 02:27:35.680655+00:00,queue_efficiency,zscore+iqr,high,5.545308742782878,latency_sensitive,queue_efficiency deviated from device baseline,34.51954088659379,0.1118538224768371,15.87723946037895,1699.8799807352575,3.8611425983109817
nvme0n1,2026-04-03 02:32:14.307722+00:00,queue_efficiency,zscore+iqr,high,4.096998381013962,latency_sensitive,queue_efficiency deviated from device baseline,36.9697228278459,0.112391457872029,19.81895479901691,1382.7452493559151,4.155081045746432
nvme0n1,2026-04-03 02:37:41.608811+00:00,queue_efficiency,zscore+iqr,low,3.9217551767536487,latency_sensitive,queue_efficiency deviated from device baseline,31.95094604212209,0.1078041208944746,13.987865979032302,1288.5526662431344,3.4444436498177646
nvme0n1,2026-04-03 02:41:57.263401+00:00,queue_efficiency,zscore+iqr,low,3.3256769853649577,latency_sensitive,queue_efficiency deviated from device baseline,29.843547580314624,0.1786918711421616,15.6329039704885,1922.9892035969592,5.332799358646549
nvme0n1,2026-04-05 12:32:17.716996+00:00,queue_efficiency,iqr,low,2.83887208569903,small_io_pressure,queue_efficiency deviated from device baseline,60.49629983770969,0.1035291593620228,1.6865082761087773,1013.4075186668092,6.263131066710961
nvme0n1,2026-04-05 17:22:16.967853+00:00,queue_efficiency,zscore+iqr,low,3.755999067013963,small_io_pressure,queue_efficiency deviated from device baseline,34.54727498759404,0.0839647743504399,2.1291294092618136,975.7936215650057,2.90075414875593
nvme0n1,2026-04-05 17:27:23.773060+00:00,queue_efficiency,zscore+iqr,high,4.02211450410575,small_io_pressure,queue_efficiency deviated from device baseline,31.353245198466603,0.0824043786749496,2.270311615704814,1001.4840046816033,2.5836446900229872
nvme0n1,2026-04-05 20:12:04.701633+00:00,queue_efficiency,zscore+iqr,low,3.456448738869015,small_io_pressure,queue_efficiency deviated from device baseline,30.117595977591527,0.0617954107406059,1.6226979721639188,681.1599218097251,1.8611292139548885
nvme0n1,2026-04-05 20:32:31.052051+00:00,queue_efficiency,iqr,low,2.873624094396525,small_io_pressure,queue_efficiency deviated from device baseline,38.10665055982827,0.0494224815383821,1.9923577423543302,487.21027488637844,1.8833252337826905
nvme0n1,2026-04-05 20:42:03.741500+00:00,queue_efficiency,zscore+iqr,low,3.3727435626239872,small_io_pressure,queue_efficiency deviated from device baseline,28.985297572157872,0.0612870177082242,1.7700455234615262,665.3037948729931,1.7764224455829873
nvme0n1,2026-04-05 20:47:06.066443+00:00,queue_efficiency,iqr,low,2.853045789356791,small_io_pressure,queue_efficiency deviated from device baseline,29.772417674372203,0.0516633407652151,2.2387164394411516,507.1761669546588,1.5381425597154041
nvme0n1,2026-04-05 22:17:30.810301+00:00,queue_efficiency,zscore+iqr,high,4.343068203513165,small_io_pressure,queue_efficiency deviated from device baseline,17.64733408055961,0.0370514701664722,2.1972522945792377,474.0624678716771,0.6538596722036225
nvme0n1,2026-04-01 11:11:58.346532+00:00,iowait_pressure,iqr,low,2.219164300609063,burst_io,iowait_pressure deviated from device baseline,74.32239764317276,0.3166484861684579,1.0013679940071778,1244.1799711721642,23.53407470212082
nvme0n1,2026-04-01 11:27:33.677914+00:00,iowait_pressure,iqr,low,2.0271108946975502,burst_io,iowait_pressure deviated from device baseline,81.37805932662944,0.3382876044576126,1.0213532149617155,1324.20934123376,27.52918874501495
nvme0n1,2026-04-01 12:02:47.399438+00:00,iowait_pressure,iqr,low,1.7437882404464293,burst_io,iowait_pressure deviated from device baseline,74.14215506497817,0.3365130287397914,1.325262050408729,1538.74994247197,24.94980115821107
nvme0n1,2026-04-01 13:12:26.793708+00:00,iowait_pressure,iqr,low,1.9177154699792751,burst_io,iowait_pressure deviated from device baseline,77.64267617394822,0.4145134421262961,1.000941651753995,1331.0807443507706,32.183932956760636
nvme0n1,2026-04-01 13:22:22.109358+00:00,iowait_pressure,iqr,low,1.7380216980816876,burst_io,iowait_pressure deviated from device baseline,73.94869257370678,0.3568018450526883,1.0284140038273284,1341.461848607331,26.38502994953261
nvme0n1,2026-04-01 13:57:18.991767+00:00,iowait_pressure,iqr,low,1.7878608027562952,burst_io,iowait_pressure deviated from device baseline,85.70668440621249,0.5348247012882844,1.1224909486050003,1502.2503940999404,45.83805188596186
nvme0n1,2026-04-01 14:37:37.232763+00:00,iowait_pressure,iqr,low,1.7200656008780597,saturated,iowait_pressure deviated from device baseline,82.44056417768705,0.4010247768634918,0.9389675686841217,1022.4166141117436,33.06070885385733
nvme0n1,2026-04-01 14:42:55.904294+00:00,iowait_pressure,iqr,low,1.6535743785568107,burst_io,iowait_pressure deviated from device baseline,79.19630657565148,0.440401331684306,1.0584132118807354,1320.181701427155,34.87815888039547
nvme0n1,2026-04-01 14:52:44.252605+00:00,iowait_pressure,iqr,low,2.204410760550942,balanced,iowait_pressure deviated from device baseline,77.26771886133952,0.3473682499891574,1.0961151258615969,1072.0848205226673,26.840352281517717
nvme0n1,2026-04-01 14:57:15.417048+00:00,iowait_pressure,iqr,low,1.8025586610616544,saturated,iowait_pressure deviated from device baseline,83.65157340449818,0.3741959385819731,1.0602974049324339,1183.8623636252362,31.302079023955013
nvme0n1,2026-04-02 09:02:33.062026+00:00,iowait_pressure,iqr,low,1.658500826026543,balanced,iowait_pressure deviated from device baseline,72.29032657154593,0.2684134426447741,1.3812733835859066,766.6659342951189,19.403695424983635
nvme0n1,2026-04-02 10:07:09.689748+00:00,iowait_pressure,iqr,low,2.1863644490193215,burst_io,iowait_pressure deviated from device baseline,80.5530374150496,0.3111744350500536,1.7065984213160021,1243.6720962491972,25.06604590919389
nvme0n1,2026-04-02 10:12:48.866437+00:00,iowait_pressure,iqr,low,2.1491736516636957,burst_io,iowait_pressure deviated from device baseline,79.6033872900162,0.3105704711421269,1.3293586201047916,1395.3256878472885,24.722461495169526
nvme0n1,2026-04-02 10:37:29.683119+00:00,iowait_pressure,iqr,low,1.683805046464982,balanced,iowait_pressure deviated from device baseline,70.65677671873499,0.377097724898853,1.6768119154418692,1165.4915088841499,26.64450974932121
nvme0n1,2026-04-02 10:47:22.999657+00:00,iowait_pressure,iqr,low,1.730828598204616,burst_io,iowait_pressure deviated from device baseline,74.84024068358086,0.3082326398815744,1.500974104009016,1296.2963842339059,23.06820495527253
nvme0n1,2026-04-02 11:07:08.403908+00:00,iowait_pressure,iqr,low,2.3006421353512994,burst_io,iowait_pressure deviated from device baseline,78.21986663946636,0.4186577401495683,1.5325308212062179,1286.589541083888,32.747352602079594
nvme0n1,2026-04-02 11:12:23.570389+00:00,iowait_pressure,iqr,low,1.7581431244410675,burst_io,iowait_pressure deviated from device baseline,91.55215378231976,0.3089993297055804,1.8017636877800844,1467.3018874923364,28.289554151839027
nvme0n1,2026-04-02 11:22:23.054027+00:00,iowait_pressure,iqr,low,2.332132730728958,burst_io,iowait_pressure deviated from device baseline,77.38568870473213,0.3226283145971989,1.3608616886596718,1461.1680562654547,24.96681432075122
nvme0n1,2026-04-02 11:27:31.095267+00:00,iowait_pressure,iqr,low,1.8166908230926044,burst_io,iowait_pressure deviated from device baseline,93.6756547990129,0.4242164655287598,1.329136792690095,1288.090946124949,39.73875518492946
nvme0n1,2026-04-02 11:32:20.767508+00:00,iowait_pressure,iqr,low,2.250740747692163,burst_io,iowait_pressure deviated from device baseline,99.5146203606306,0.3521282128525985,1.3333377413390006,1529.2914335673481,35.041905420293666
nvme0n1,2026-04-02 11:36:58.945182+00:00,iowait_pressure,iqr,low,2.0797963277370783,burst_io,iowait_pressure deviated from device baseline,91.73208105198252,0.353673798839614,1.259138127779469,1218.8095675769318,32.44323358111803
nvme0n1,2026-04-02 11:52:29.696960+00:00,iowait_pressure,iqr,low,2.080046404823139,saturated,iowait_pressure deviated from device baseline,83.21145508375119,0.295735594171252,1.057663617714376,1179.3583087163017,24.608589111047607
nvme0n1,2026-04-02 11:57:26.151896+00:00,iowait_pressure,iqr,low,2.2778686826246455,burst_io,iowait_pressure deviated from device baseline,88.54328144024248,0.2742114480991641,1.4905575768260162,1488.356678490839,24.27958142318073
nvme0n1,2026-04-02 12:06:59.649576+00:00,iowait_pressure,iqr,low,2.47900236670093,balanced,iowait_pressure deviated from device baseline,77.68574718880981,0.3435249110045597,1.4412484947934963,1167.3727588376873,26.68698938935861
nvme0n1,2026-04-02 12:12:38.537142+00:00,iowait_pressure,iqr,low,2.4198850992439787,burst_io,iowait_pressure deviated from device baseline,89.23308537103158,0.3979935417814668,1.5624739392309979,1381.4830508395814,35.51419169090485
nvme0n1,2026-04-02 12:22:21.803488+00:00,iowait_pressure,iqr,low,2.344362387857391,burst_io,iowait_pressure deviated from device baseline,84.07571946196794,0.3848388288268556,1.3575465722615547,1232.673525591947,32.35560141051901
nvme0n1,2026-04-02 12:27:37.109629+00:00,iowait_pressure,iqr,low,2.2978540858373315,burst_io,iowait_pressure deviated from device baseline,77.28891946849237,0.3696467636546045,1.2553818581028666,1692.254453180407,28.56959894788956
nvme0n1,2026-04-02 12:32:47.135200+00:00,iowait_pressure,iqr,low,1.8757343545554328,burst_io,iowait_pressure deviated from device baseline,90.5794519856704,0.3459437421452803,1.3018590791821318,1315.211564606454,31.335394581391558
nvme0n1,2026-04-02 12:37:30.023131+00:00,iowait_pressure,iqr,low,1.809570033868029,burst_io,iowait_pressure deviated from device baseline,97.12922333971116,0.3970716960674569,1.342977622194166,1741.3293123868764,38.567265449213934
nvme0n1,2026-04-02 12:52:31.896332+00:00,iowait_pressure,zscore+iqr,low,3.9028577352779465,burst_io,iowait_pressure deviated from device baseline,98.11327669559176,0.4095163746101355,1.598738803673055,1310.1674560091487,40.178993373499836
nvme0n1,2026-04-02 13:02:44.743300+00:00,iowait_pressure,iqr,low,2.6617097861455576,burst_io,iowait_pressure deviated from device baseline,92.65437546930166,0.4301431558085626,1.3082844631879949,1626.9443662071453,39.85464546383688
nvme0n1,2026-04-02 13:07:42.482863+00:00,iowait_pressure,iqr,low,2.2540188563955557,burst_io,iowait_pressure deviated from device baseline,90.39130637743048,0.4316369983274025,1.5737313130494743,1405.7679029930391,39.016232159646684
nvme0n1,2026-04-02 13:12:48.313722+00:00,iowait_pressure,iqr,low,2.676044069502332,burst_io,iowait_pressure deviated from device baseline,92.33709342100052,0.3109836760032877,1.3391714282435618,1733.2490585699231,28.71532874352173
nvme0n1,2026-04-02 13:17:51.245167+00:00,iowait_pressure,iqr,low,2.3623653598664665,burst_io,iowait_pressure deviated from device baseline,84.49434061530631,0.3975747381009565,1.5391856676783746,1346.2743276185302,33.59281534114342
nvme0n1,2026-04-02 13:22:04.591961+00:00,iowait_pressure,zscore+iqr,low,3.171619381359918,burst_io,iowait_pressure deviated from device baseline,100.0,0.4889245323945529,1.2715351253549212,1872.5690820867967,48.89245323945529
nvme0n1,2026-04-02 13:27:12.192471+00:00,iowait_pressure,iqr,low,2.373616392065224,burst_io,iowait_pressure deviated from device baseline,97.03524761804928,0.4274457635880182,1.3774928755382059,1441.1867470893653,41.4773055130495
nvme0n1,2026-04-02 13:32:16.523450+00:00,iowait_pressure,iqr,low,2.019437378696705,burst_io,iowait_pressure deviated from device baseline,82.7968977412589,0.427145388080912,1.4666246596695975,1600.685508904341,35.36631301758562
nvme0n1,2026-04-02 13:37:23.345174+00:00,iowait_pressure,iqr,low,2.197054313554015,burst_io,iowait_pressure deviated from device baseline,85.44014665426528,0.5008549870641711,1.5755291266897702,1695.88793872004,42.79312354728292
nvme0n1,2026-04-02 13:42:34.484709+00:00,iowait_pressure,iqr,low,2.4478166417285663,burst_io,iowait_pressure deviated from device baseline,80.77133870410744,0.4506848404022852,1.397072210081868,1636.6838730650618,36.40241789293958
nvme0n1,2026-04-02 13:47:04.489905+00:00,iowait_pressure,zscore+iqr,low,3.124882142436646,burst_io,iowait_pressure deviated from device baseline,94.58267718122626,0.2938285297936358,1.311060953306524,1735.3910690053203,27.791088980105773
nvme0n1,2026-04-02 13:52:45.437480+00:00,iowait_pressure,iqr,low,2.702991835126793,burst_io,iowait_pressure deviated from device baseline,92.01574358485688,0.3806371072610024,1.2305739398452913,1965.2975056518683,35.024606460610066
nvme0n1,2026-04-02 13:57:10.439340+00:00,iowait_pressure,iqr,low,2.3800306909047673,burst_io,iowait_pressure deviated from device baseline,100.0,0.3856989996716215,1.1663043505266548,1746.800750281488,38.56989996716215
nvme0n1,2026-04-02 14:02:09.251580+00:00,iowait_pressure,zscore+iqr,low,3.445534524309185,burst_io,iowait_pressure deviated from device baseline,96.34597427628532,0.3756349658288582,1.621258898325297,1404.1063848858,36.19091675502049
nvme0n1,2026-04-02 14:07:51.410191+00:00,iowait_pressure,iqr,low,2.3179403850974247,burst_io,iowait_pressure deviated from device baseline,86.91542817065321,0.4145689623972972,1.645471351108308,1707.9950893383048,36.03243887302452
nvme0n1,2026-04-02 14:12:29.915806+00:00,iowait_pressure,iqr,low,2.0689711552555554,burst_io,iowait_pressure deviated from device baseline,67.60480053536385,0.3696709262881527,1.4745426211970343,1365.4920222053884,24.991529235433756
nvme0n1,2026-04-02 14:17:27.101758+00:00,iowait_pressure,iqr,low,2.18010031626902,burst_io,iowait_pressure deviated from device baseline,92.46083006118354,0.3874509405396867,1.0792491678528537,1976.3011140384967,35.8240355702857
nvme0n1,2026-04-02 14:22:33.327014+00:00,iowait_pressure,iqr,low,2.5182189168070654,burst_io,iowait_pressure deviated from device baseline,97.4477275923122,0.3519640616935788,1.2158606863065815,1410.7905274718316,34.29809800619963
nvme0n1,2026-04-02 14:26:58.477165+00:00,iowait_pressure,iqr,low,2.9856177317068178,small_io_pressure,iowait_pressure deviated from device baseline,100.0,0.3885832595048462,1.2438261041212,2002.9308589981215,38.85832595048462
nvme0n1,2026-04-02 14:31:59.779378+00:00,iowait_pressure,iqr,low,2.3527849874351565,small_io_pressure,iowait_pressure deviated from device baseline,82.16586502743566,0.3415895364141938,1.2063747012699662,1656.6721377765782,28.066999743792966
nvme0n1,2026-04-02 14:37:32.188598+00:00,iowait_pressure,iqr,low,2.4654597399821925,burst_io,iowait_pressure deviated from device baseline,95.19729269451548,0.6128954160551605,1.5177605428516514,1483.5612303412065,58.34598431332996
nvme0n1,2026-04-02 14:41:59.341423+00:00,iowait_pressure,iqr,low,2.487431365189746,burst_io,iowait_pressure deviated from device baseline,88.2415666628607,0.4176252366047229,1.9080877268738028,1582.1503080992352,36.85190515594863
nvme0n1,2026-04-02 14:47:04.160181+00:00,iowait_pressure,iqr,low,2.9877586027173986,burst_io,iowait_pressure deviated from device baseline,100.0,0.4127022327974654,1.284517436190741,1918.7123890738058,41.27022327974654
nvme0n1,2026-04-02 14:52:55.836641+00:00,iowait_pressure,iqr,low,2.3048992004931605,burst_io,iowait_pressure deviated from device baseline,88.06813226242522,0.4138303208402386,1.3430254566103879,1631.6344862611425,36.445263429959994
nvme0n1,2026-04-02 14:57:03.553591+00:00,iowait_pressure,iqr,low,2.828221915500478,burst_io,iowait_pressure deviated from device baseline,89.4971745016599,0.3824914548944733,1.3089880766853477,1789.394886574344,34.23190448408445
nvme0n1,2026-04-02 15:02:17.260512+00:00,iowait_pressure,iqr,low,1.7530916812916109,burst_io,iowait_pressure deviated from device baseline,82.98675600477151,0.4019724435110311,1.618890665112526,1222.0715909554538,33.35838909029174
nvme0n1,2026-04-02 15:07:50.596397+00:00,iowait_pressure,iqr,low,1.950256199533207,burst_io,iowait_pressure deviated from device baseline,80.17942745982637,0.2977270248321764,1.42340467206862,1885.0654433987356,23.87158239036141
nvme0n1,2026-04-02 15:12:15.662154+00:00,iowait_pressure,iqr,low,1.8093291577015866,burst_io,iowait_pressure deviated from device baseline,89.22244019901488,0.4019400993126238,1.0811369472970922,1883.3492454567984,35.86207647450668
nvme0n1,2026-04-02 15:22:45.420270+00:00,iowait_pressure,iqr,low,2.1328081811107413,burst_io,iowait_pressure deviated from device baseline,99.7684363877288,0.3598118839468034,1.5059129554427972,1412.8677767718673,35.89786905509551
nvme0n1,2026-04-02 15:27:36.471873+00:00,iowait_pressure,iqr,low,2.2716642698723897,burst_io,iowait_pressure deviated from device baseline,88.66604909310989,0.4641235673172054,1.5839332150425296,1901.3664148192765,41.152003005016624
nvme0n1,2026-04-02 15:32:45.857517+00:00,iowait_pressure,iqr,low,2.2987583138366876,saturated,iowait_pressure deviated from device baseline,92.16019448978396,0.3013567385676196,1.3977286654290195,792.9832044972363,27.7730956371988
nvme0n1,2026-04-02 15:37:06.456529+00:00,iowait_pressure,iqr,low,2.793035967102761,burst_io,iowait_pressure deviated from device baseline,100.0,0.3626150234486712,1.3226324774412634,1392.6613902796462,36.26150234486712
nvme0n1,2026-04-02 15:42:53.200139+00:00,iowait_pressure,iqr,low,1.8772157288639795,burst_io,iowait_pressure deviated from device baseline,85.16830892076882,0.3729663237043087,1.400495512207096,1974.8497647638364,31.764911074292026
nvme0n1,2026-04-02 15:47:15.644418+00:00,iowait_pressure,iqr,low,1.939975001788748,saturated,iowait_pressure deviated from device baseline,83.99874160360919,0.3869932019908033,1.1272766013645283,1064.4222305748258,32.50694197637882
nvme0n1,2026-04-02 15:52:44.615263+00:00,iowait_pressure,iqr,low,1.8092432177724087,burst_io,iowait_pressure deviated from device baseline,82.6176974391969,0.4040690864880114,1.11440106045343,1525.0569973582633,33.383257531999206
nvme0n1,2026-04-02 15:57:23.433731+00:00,iowait_pressure,iqr,low,2.5824063152069643,burst_io,iowait_pressure deviated from device baseline,79.30302234796036,0.3785798505151633,1.4944826083552136,1380.7370926489755,30.02252634589149
nvme0n1,2026-04-02 16:02:31.154307+00:00,iowait_pressure,iqr,low,1.656925404022399,burst_io,iowait_pressure deviated from device baseline,69.13782323024034,0.3747704172900442,1.6662822128778498,1643.664027286237,25.910810862522485
